strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,stage2_classification,expected_by_0point5_cad,primary_defect,secondary_defects,overall_deviation_score,missing_score,broken_score,thin_score,inflated_score,bend_score,sampled_occupancy,sampled_mean_intensity,median_cross_section_radius_um,p10_cross_section_radius_um,radius_cv,median_outside_nominal_fraction,max_centerline_offset_um,rms_centerline_offset_um,bend_curvature_um,longest_low_material_run_stations,valid_station_fraction,confidence,needs_review
13319,7507,7513,2,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.5883159637451172,0.0,1.8676090240478516,0.0,0.2932690680027008,0.17151285707950592,35725.80859375,142.85755920410156,135.12973022460938,0.05549208074808121,0.0,148.3612518310547,122.70732879638672,49.26474380493164,0,1.0,nominal_reference_calibrated,False
13320,7504,7514,3,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.0987664461135864,0.0,1.1396838426589966,0.0,0.08599869161844254,0.20943953096866608,36531.203125,160.55804443359375,146.5687713623047,0.06007355451583862,0.0,108.64476013183594,87.58953857421875,54.31614685058594,0,1.0,nominal_reference_calibrated,False
13321,7507,7514,2,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.2075552940368652,0.0,1.27870774269104,0.0,0.0,0.20101137459278107,36421.59765625,157.177490234375,146.5687713623047,0.05409712344408035,0.0,120.01280975341797,102.56443786621094,52.03647994995117,0,1.0,nominal_reference_calibrated,False
13322,7508,7514,1,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.049811601638794,0.0,1.1396838426589966,0.0,0.0,0.21323218941688538,36579.09375,160.55804443359375,150.18829345703125,0.044260282069444656,0.0,105.05413818359375,84.40599060058594,46.14142608642578,0,1.0,nominal_reference_calibrated,False
13323,7509,7514,2,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.3761777877807617,0.0,1.5661356449127197,0.0,1.9227112531661987,0.18794775009155273,36250.4296875,150.18829345703125,139.04734802246094,0.05892162024974823,0.0,112.39278411865234,79.12528991699219,86.12313842773438,0,1.0,nominal_reference_calibrated,False
13324,7504,7516,3,8,536,"5,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.5511383414268494,0.29582807421684265,38103.51171875,193.8922576904297,170.29751586914062,0.07293353229761124,0.0,107.18514251708984,83.3554916381836,62.371131896972656,0,1.0,nominal_reference_calibrated,False
13325,7505,7516,2,8,536,"5,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.5658785700798035,0.0,0.3303834795951843,38580.27734375,202.03109741210938,185.39645385742188,0.05309552326798439,0.0,76.58999633789062,46.0741081237793,41.13800811767578,0,1.0,nominal_reference_calibrated,False
13326,7509,7516,2,8,536,"5,5,6",Nominal,False,Nominal,,0.0,0.29916879534721375,0.0,0.48439931869506836,0.0,0.0,0.27138644456863403,37758.16796875,176.49217224121094,167.11410522460938,0.0712558850646019,0.0,62.25384521484375,34.82054901123047,50.69330978393555,0,1.0,nominal_reference_calibrated,False
13327,7510,7516,1,8,536,"5,5,6",Nominal,False,Inflated,,7139.857421875,0.0,0.0,0.0,7142.857421875,0.21311187744140625,0.34007585048675537,38641.0390625,202.03109741210938,182.4766387939453,0.08098526298999786,0.0071428571827709675,125.780029296875,95.30525207519531,56.51741027832031,0,1.0,nominal_reference_calibrated,False
13328,7514,7512,8,4,536,"5,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.0,0.3084702789783478,38194.25,188.27099609375,182.4766387939453,0.06290692090988159,0.0,100.59981536865234,81.81515502929688,43.56496810913086,0,1.0,nominal_reference_calibrated,False
13329,7514,7513,8,8,536,"5,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.0,0.33122628927230835,38838.2734375,199.35507202148438,193.8922576904297,0.031034547835588455,0.0,44.96609115600586,30.799800872802734,44.57069396972656,0,1.0,nominal_reference_calibrated,False
13330,7514,7517,8,4,536,"5,5,6",Nominal,False,Nominal,,0.0,2.056107759475708,0.0,2.3513357639312744,0.0,0.0,0.1352718025445938,34891.84375,131.0950927734375,118.16751861572266,0.06482276320457458,0.0,110.42163848876953,96.44193267822266,51.901710510253906,0,1.0,nominal_reference_calibrated,False
13331,7514,7516,8,8,536,"5,5,6",Nominal,False,Nominal,,0.0,2.0887444019317627,0.0,2.5225298404693604,0.0,0.0,0.13274335861206055,35415.6015625,126.9322738647461,113.53167724609375,0.07657913863658905,0.0,79.39620971679688,56.41446304321289,46.08116912841797,0,1.0,screening,True
13332,7515,7513,4,8,536,"5,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.8156465888023376,0.29877790808677673,37986.49609375,193.8922576904297,173.42250061035156,0.06009269133210182,0.0,142.57717895507812,107.61476135253906,66.95171356201172,0,1.0,nominal_reference_calibrated,False
13333,7515,7517,4,4,536,"5,5,6",Nominal,False,Nominal,,0.0,1.9745161533355713,0.0,2.3513357639312744,0.0,0.5064435601234436,0.14159291982650757,35435.93359375,131.0950927734375,108.69831085205078,0.1082208976149559,0.0,89.69336700439453,77.40167999267578,61.597137451171875,0,1.0,nominal_reference_calibrated,False
13334,7515,7512,4,4,536,"5,5,6",Nominal,False,Inflated,,7139.857421875,0.0,0.0,0.0,7142.857421875,0.0,0.33164769411087036,38428.11328125,196.64263916015625,191.102294921875,0.041504867374897,0.0071428571827709675,108.59042358398438,86.41355895996094,52.35651397705078,0,1.0,nominal_reference_calibrated,False
13335,7516,7513,8,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.0443719625473022,0.0,1.1396838426589966,0.0,0.0,0.21365360915660858,36655.69140625,160.55804443359375,150.18829345703125,0.05523327365517616,0.0,129.04043579101562,110.55994415283203,35.41704177856445,0,1.0,nominal_reference_calibrated,False
13336,7516,7515,8,4,536,"5,5,6",Nominal,False,Nominal,,0.0,2.1703357696533203,0.0,2.6995320320129395,0.0,0.0,0.12642225623130798,34789.9375,122.62822723388672,113.53167724609375,0.07009992748498917,0.0,126.54756164550781,104.00955200195312,47.63742446899414,0,1.0,screening,True
13337,7516,7512,8,4,536,"5,5,6",Nominal,False,Nominal,,0.0,1.2456313371658325,0.0,1.4207875728607178,0.0,0.0,0.1980615258216858,36435.98828125,153.72262573242188,142.85755920410156,0.04596739262342453,0.0,118.20052337646484,83.10528564453125,41.704917907714844,0,1.0,nominal_reference_calibrated,False
13338,7517,7512,4,4,536,"5,5,6",Nominal,False,Nominal,,0.0,1.343541145324707,0.0,1.5661356449127197,0.0,0.0,0.190476194024086,36281.46484375,150.18829345703125,146.5687713623047,0.044548191130161285,0.0,108.05509948730469,96.87911224365234,47.38563537597656,0,1.0,nominal_reference_calibrated,False
13339,7517,7513,4,8,536,"5,5,6",Nominal,False,Nominal,,0.0,1.1422821283340454,0.0,1.27870774269104,0.0,0.0,0.2060682624578476,36558.27734375,157.177490234375,150.18829345703125,0.05739322304725647,0.0,102.7452621459961,86.83170318603516,40.53154373168945,0,1.0,nominal_reference_calibrated,False
13340,7518,7527,3,8,537,"6,5,6",Nominal,False,Nominal,,0.0,2.290003538131714,0.0,2.882976770401001,0.0,2.9093310832977295,0.11715128272771835,34796.7421875,118.16751861572266,103.6397705078125,0.11679902672767639,0.0,150.55831909179688,108.73657989501953,103.20877838134766,0,1.0,screening,True
13341,7519,7527,2,8,537,"6,5,6",Nominal,False,Nominal,,0.0,1.6100738048553467,0.0,1.8676090240478516,0.0,0.0,0.16982722282409668,35867.89453125,142.85755920410156,135.12973022460938,0.05299149081110954,0.0,115.01482391357422,95.80085754394531,45.006832122802734,0,1.0,nominal_reference_calibrated,False
13342,7520,7527,1,8,537,"6,5,6",Nominal,False,Nominal,,0.0,2.300882339477539,0.0,2.882976770401001,0.0,1.2770885229110718,0.11630847305059433,34703.37109375,118.16751861572266,108.69831085205078,0.0618683323264122,0.0,169.3583221435547,125.88597869873047,74.94266510009766,0,1.0,screening,True
13343,7521,7527,2,8,537,"6,5,6",Nominal,False,Nominal,,0.0,1.697104811668396,0.0,1.8676090240478516,0.0,1.0722229480743408,0.1630847007036209,35706.4375,142.85755920410156,126.9322738647461,0.05835111066699028,0.0,156.4163055419922,128.60096740722656,71.39493560791016,0,1.0,nominal_reference_calibrated,False
13344,7518,7528,3,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.8594310879707336,0.0,1.0035276412963867,0.0,0.0,0.22798146307468414,36881.33203125,163.86886596679688,160.55804443359375,0.039761804044246674,0.0,102.74699401855469,87.6090087890625,40.52313995361328,0,1.0,nominal_reference_calibrated,False
13345,7521,7528,2,8,537,"6,5,6",Missing_Intentional,True,Missing_Intentional,,nan,21000000.0,21000000.0,7.742568016052246,0.0,nan,0.0,31662.25,0.0,0.0,0.0,0.0,nan,nan,nan,21,1.0,nominal_reference_calibrated,False
13346,7522,7528,1,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.9899777770042419,0.0,1.0035276412963867,0.0,0.0,0.2178676724433899,36684.41796875,163.86886596679688,157.177490234375,0.02838684618473053,0.0,99.25674438476562,71.6483154296875,48.513572692871094,0,1.0,nominal_reference_calibrated,False
13347,7523,7528,2,8,537,"6,5,6",Nominal,False,Nominal,,0.0,1.2619497776031494,0.0,1.4207875728607178,0.0,0.0,0.19679729640483856,36353.85546875,153.72262573242188,142.85755920410156,0.05245749652385712,0.0,121.5286636352539,108.92827606201172,38.398902893066406,0,1.0,nominal_reference_calibrated,False
13348,7518,7530,3,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.09790966659784317,0.0,0.0,0.0,0.0,0.28697851300239563,37925.57421875,188.27099609375,176.49217224121094,0.05251193419098854,0.0,111.05887603759766,91.10264587402344,37.49994659423828,0,1.0,nominal_reference_calibrated,False
13349,7519,7530,2,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.20669852197170258,0.0,0.23829057812690735,0.0,0.49349960684776306,0.2785503566265106,37757.01171875,182.4766387939453,150.18829345703125,0.11147639155387878,0.0,150.01316833496094,78.08390808105469,61.372982025146484,0,1.0,nominal_reference_calibrated,False
13350,7523,7530,2,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.6309747695922852,0.0,0.7391520142555237,0.0,1.776388168334961,0.245680570602417,37186.99609375,170.29751586914062,146.5687713623047,0.13259948790073395,0.0,189.8513946533203,103.1952896118164,83.5892105102539,0,1.0,nominal_reference_calibrated,False
13351,7524,7530,1,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.887614369392395,0.5339001417160034,0.38305941224098206,39295.06640625,209.8545379638672,199.35507202148438,0.06315089762210846,0.0,117.34552001953125,88.90550231933594,62.07261276245117,0,1.0,nominal_reference_calibrated,False
13352,7528,7526,8,4,537,"6,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.3442803919315338,0.3394659757614136,0.32827645540237427,38420.8203125,196.64263916015625,188.27099609375,0.052282944321632385,0.0,131.7252960205078,105.51354217529297,58.705528259277344,0,1.0,nominal_reference_calibrated,False
13353,7528,7527,8,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.02719702199101448,0.0,0.0,0.0,2.0838465690612793,0.29245680570602417,37935.93359375,188.27099609375,157.177490234375,0.1156994104385376,0.0,83.09012603759766,47.567352294921875,88.91357421875,0,1.0,nominal_reference_calibrated,False
13354,7528,7531,8,4,537,"6,5,6",Nominal,False,Nominal,,0.0,1.9853949546813965,0.0,2.5225298404693604,0.0,0.0,0.14075011014938354,34902.03125,126.9322738647461,118.16751861572266,0.07609348744153976,0.0,123.50061798095703,108.1693344116211,52.1322021484375,0,1.0,screening,True
13355,7528,7530,8,8,537,"6,5,6",Nominal,False,Nominal,,0.0,2.001713275909424,0.0,2.5225298404693604,0.0,0.669005811214447,0.13948588073253632,35430.38671875,126.9322738647461,122.62822723388672,0.05565919727087021,0.0,105.54435729980469,84.19087219238281,64.41228485107422,0,1.0,screening,True
13356,7529,7527,4,8,537,"6,5,6",Nominal,False,Nominal,,0.0,0.6037775874137878,0.0,0.6106383204460144,0.0,0.5253904461860657,0.24778760969638824,37010.80078125,173.42250061035156,157.177490234375,0.08401712030172348,0.0,163.04603576660156,141.4066162109375,47.593788146972656,0,1.0,nominal_reference_calibrated,False
13357,7529,7531,4,4,537,"6,5,6",Nominal,False,Nominal,,0.0,2.0289106369018555,0.0,2.5225298404693604,0.0,1.0589936971664429,0.13737884163856506,35531.9375,126.9322738647461,122.62822723388672,0.04692540690302849,0.0,129.95896911621094,106.70513916015625,71.16584014892578,0,1.0,screening,True
13358,7529,7526,4,4,537,"6,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.3442803919315338,0.0,0.32701221108436584,38581.30859375,196.64263916015625,182.4766387939453,0.08411046862602234,0.0,82.22765350341797,49.51015090942383,51.819061279296875,0,1.0,nominal_reference_calibrated,False
13359,7530,7527,8,8,537,"6,5,6",Nominal,False,Nominal,,0.0,1.2184340953826904,0.0,1.27870774269104,0.0,0.5490279793739319,0.20016856491565704,36456.46484375,157.177490234375,142.85755920410156,0.05878876894712448,0.0,164.5414276123047,117.79590606689453,53.49932861328125,0,1.0,nominal_reference_calibrated,False
13360,7530,7529,8,4,537,"6,5,6",Nominal,False,Nominal,,0.0,2.1268205642700195,0.0,2.6995320320129395,0.0,0.2512483596801758,0.12979350984096527,34870.12890625,122.62822723388672,113.53167724609375,0.07610195130109787,0.0,145.702880859375,125.4370346069336,55.77238082885742,0,1.0,screening,True
13361,7530,7526,8,4,537,"6,5,6",Nominal,False,Nominal,,0.0,1.0389325618743896,0.0,1.1396838426589966,0.0,0.0,0.2140750139951706,36628.74609375,160.55804443359375,150.18829345703125,0.0476546585559845,0.0,97.94031524658203,76.5324935913086,42.94074630737305,0,1.0,nominal_reference_calibrated,False
13362,7531,7526,4,4,537,"6,5,6",Nominal,False,Nominal,,0.0,1.0878876447677612,0.0,1.1396838426589966,0.0,0.0,0.2102823406457901,36502.16015625,160.55804443359375,150.18829345703125,0.04038393124938011,0.0,124.32470703125,96.59889221191406,51.13384246826172,0,1.0,nominal_reference_calibrated,False
13363,7531,7527,4,8,537,"6,5,6",Nominal,False,Nominal,,0.0,1.147721529006958,0.0,1.27870774269104,0.0,0.0,0.20564685761928558,36648.48828125,157.177490234375,153.72262573242188,0.03644885867834091,0.0,101.3393325805664,87.17147827148438,31.55573081970215,0,1.0,nominal_reference_calibrated,False
13364,7532,7541,3,8,538,"7,5,6",Nominal,False,Nominal,,0.0,2.1159415245056152,0.0,2.6995320320129395,0.0,0.5525844693183899,0.1306363195180893,34835.640625,122.62822723388672,118.16751861572266,0.08786704391241074,0.0,152.52182006835938,127.28633117675781,62.396175384521484,0,1.0,screening,True
13365,7533,7541,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.8276512622833252,0.0,2.185412883758545,0.0,0.025854136794805527,0.15297092497348785,35542.23828125,135.12973022460938,126.9322738647461,0.05440458282828331,0.0,131.4436798095703,114.76553344726562,47.764530181884766,0,1.0,nominal_reference_calibrated,False
13366,7534,7541,1,8,538,"7,5,6",Nominal,False,Nominal,,0.0,2.251927614212036,0.0,2.6995320320129395,0.0,0.3668852746486664,0.12010113894939423,34836.93359375,122.62822723388672,108.69831085205078,0.0862196534872055,0.0,153.01846313476562,136.6548309326172,34.311973571777344,0,1.0,screening,True
13367,7535,7541,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.843969702720642,0.0,2.185412883758545,0.0,0.5022975206375122,0.15170669555664062,35571.640625,135.12973022460938,122.62822723388672,0.08044735342264175,0.0,161.58509826660156,121.88572692871094,50.07591247558594,0,1.0,nominal_reference_calibrated,False
13368,7532,7542,3,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.104205846786499,0.0,1.1396838426589966,0.0,0.0,0.20901812613010406,36694.6875,160.55804443359375,150.18829345703125,0.044490355998277664,0.0,122.83181762695312,91.1751937866211,51.89197540283203,0,1.0,nominal_reference_calibrated,False
13369,7535,7542,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.1314030885696411,0.0,1.27870774269104,0.0,0.6875803470611572,0.2069110870361328,36374.9765625,157.177490234375,146.5687713623047,0.054551076143980026,0.0,173.3067169189453,146.42359924316406,58.633419036865234,0,1.0,nominal_reference_calibrated,False
13370,7536,7542,1,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.169479250907898,0.0,1.27870774269104,0.0,2.0163564682006836,0.20396122336387634,36409.125,157.177490234375,150.18829345703125,0.04363793507218361,0.0,128.96766662597656,98.29195404052734,87.74482727050781,0,1.0,nominal_reference_calibrated,False
13371,7537,7542,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.1096454858779907,0.0,1.1396838426589966,0.0,0.02502313442528248,0.20859670639038086,36583.9375,160.55804443359375,150.18829345703125,0.05040912702679634,0.0,123.22412109375,108.50701904296875,53.26021194458008,0,1.0,nominal_reference_calibrated,False
13372,7532,7544,3,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.7552523612976074,0.3320690989494324,38405.5859375,199.35507202148438,193.8922576904297,0.03679792210459709,0.0,151.92422485351562,138.72427368164062,65.90584564208984,0,1.0,nominal_reference_calibrated,False
13373,7533,7544,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.0,0.31142014265060425,38370.203125,193.8922576904297,182.4766387939453,0.050835274159908295,0.0,72.742431640625,46.97801208496094,48.35426712036133,0,1.0,nominal_reference_calibrated,False
13374,7537,7544,2,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.11643600463867188,0.0,0.30299198627471924,38318.44921875,191.102294921875,179.5093536376953,0.061417751014232635,0.0,54.249637603759766,31.563873291015625,42.21199417114258,0,1.0,nominal_reference_calibrated,False
13375,7538,7544,1,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,1.1351525783538818,0.31563422083854675,38260.125,199.35507202148438,173.42250061035156,0.09288085997104645,0.0,142.67526245117188,119.00772857666016,72.48471069335938,0,1.0,nominal_reference_calibrated,False
13376,7542,7540,8,4,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.0785030722618103,0.30299198627471924,38145.609375,188.27099609375,179.5093536376953,0.06742123514413834,0.0,134.77442932128906,114.54129028320312,43.813140869140625,0,1.0,nominal_reference_calibrated,False
13377,7542,7541,8,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.11821437627077103,0.0,0.7756909728050232,0.29624947905540466,38141.3984375,185.39645385742188,176.49217224121094,0.06356529891490936,0.0,82.05867767333984,39.97431564331055,66.2597885131836,0,1.0,nominal_reference_calibrated,False
13378,7542,7545,8,4,538,"7,5,6",Nominal,False,Nominal,,0.0,2.018031597137451,0.0,2.5225298404693604,0.0,0.24369800090789795,0.13822166621685028,34972.60546875,126.9322738647461,118.16751861572266,0.06263107061386108,0.0,145.2252197265625,126.04204559326172,47.5080451965332,0,1.0,screening,True
13379,7542,7544,8,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.8657273054122925,0.0,2.185412883758545,0.0,0.0,0.15002107620239258,35672.34375,135.12973022460938,113.53167724609375,0.0928206592798233,0.0,117.36126708984375,104.72003173828125,50.8854866027832,0,1.0,nominal_reference_calibrated,False
13380,7543,7541,4,8,538,"7,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,0.7435328960418701,0.3131057620048523,37987.4765625,193.8922576904297,188.27099609375,0.032502155750989914,0.0,176.84646606445312,156.5458526611328,55.459651947021484,0,1.0,nominal_reference_calibrated,False
13381,7543,7545,4,4,538,"7,5,6",Nominal,False,Nominal,,0.0,1.7460596561431885,0.0,2.0243024826049805,0.0,1.000536561012268,0.1592920422554016,35706.96875,139.04734802246094,118.16751861572266,0.08251062780618668,0.0,161.51339721679688,139.86097717285156,70.15351867675781,0,1.0,nominal_reference_calibrated,False
13382,7543,7540,4,4,538,"7,5,6",Nominal,False,Nominal,,0.0,0.07071264088153839,0.0,0.23829057812690735,0.0,0.0,0.2890855371952057,37980.05078125,182.4766387939453,167.11410522460938,0.08880835771560669,0.0,44.25722122192383,23.881498336791992,52.6964225769043,0,1.0,nominal_reference_calibrated,False
13383,7544,7541,8,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.0715692043304443,0.0,1.27870774269104,0.0,2.131312847137451,0.21154657006263733,36352.68359375,157.177490234375,150.18829345703125,0.061767783015966415,0.0,187.91566467285156,157.58224487304688,89.73556518554688,0,1.0,nominal_reference_calibrated,False
13384,7544,7543,8,4,538,"7,5,6",Nominal,False,Nominal,,0.0,2.1376993656158447,0.0,2.5225298404693604,0.0,0.646060585975647,0.12895070016384125,35028.875,126.9322738647461,113.53167724609375,0.07300415635108948,0.0,170.68003845214844,147.32217407226562,48.32951354980469,0,1.0,screening,True
13385,7544,7540,8,4,538,"7,5,6",Nominal,False,Nominal,,0.0,1.0824482440948486,0.0,1.1396838426589966,0.0,0.0,0.2107037454843521,36646.4453125,160.55804443359375,150.18829345703125,0.04642852395772934,0.0,101.31382751464844,87.98587036132812,39.193885803222656,0,1.0,nominal_reference_calibrated,False
13386,7545,7540,4,4,538,"7,5,6",Nominal,False,Nominal,,0.0,1.033493161201477,0.0,1.0035276412963867,0.0,0.4580717980861664,0.2144964188337326,36561.46484375,163.86886596679688,150.18829345703125,0.05214856192469597,0.0,158.7872314453125,140.16419982910156,51.21897888183594,0,1.0,nominal_reference_calibrated,False
13387,7545,7541,4,8,538,"7,5,6",Nominal,False,Nominal,,0.0,1.1422821283340454,0.0,1.27870774269104,0.0,0.5146336555480957,0.2060682624578476,36438.9921875,157.177490234375,150.18829345703125,0.043971527367830276,0.0,162.3655242919922,142.5601806640625,50.59844970703125,0,1.0,nominal_reference_calibrated,False
13388,7546,7555,3,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.9745161533355713,0.0,2.3513357639312744,0.0,0.5533530712127686,0.14159291982650757,35124.71484375,131.0950927734375,118.16751861572266,0.062347520142793655,0.0,164.81504821777344,131.009765625,41.36542892456055,0,1.0,nominal_reference_calibrated,False
13389,7547,7555,3,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.4196934700012207,0.0,1.5661356449127197,0.0,1.1781501770019531,0.18457648158073425,35542.10546875,150.18829345703125,139.04734802246094,0.06578931957483292,0.0,204.34182739257812,186.91275024414062,41.639739990234375,0,1.0,nominal_reference_calibrated,False
13390,7548,7555,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.843969702720642,0.0,2.185412883758545,0.0,0.5294147729873657,0.15170669555664062,35195.88671875,135.12973022460938,122.62822723388672,0.07916291803121567,0.0,163.30062866210938,128.92100524902344,56.17706298828125,0,1.0,nominal_reference_calibrated,False
13391,7549,7555,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.5556793212890625,0.0,1.7149869203567505,0.0,0.8183637857437134,0.17404130101203918,35797.99609375,146.5687713623047,131.0950927734375,0.06526874005794525,0.0,181.5805206298828,153.32138061523438,59.839454650878906,0,1.0,nominal_reference_calibrated,False
13392,7546,7556,3,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.169479250907898,0.0,1.4207875728607178,0.0,0.7384721636772156,0.20396122336387634,36177.04296875,153.72262573242188,139.04734802246094,0.08006317913532257,0.0,176.52630615234375,162.71250915527344,37.00486373901367,0,1.0,nominal_reference_calibrated,False
13393,7549,7556,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.414254069328308,0.0,1.5661356449127197,0.0,0.5451105237007141,0.18499788641929626,36009.23046875,150.18829345703125,142.85755920410156,0.04181164503097534,0.0,164.29359436035156,151.08518981933594,52.396629333496094,0,1.0,nominal_reference_calibrated,False
13394,7550,7556,1,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.1422821283340454,0.0,1.27870774269104,0.0,0.5264434814453125,0.2060682624578476,36286.1796875,157.177490234375,146.5687713623047,0.06317486613988876,0.0,163.11265563964844,147.4897918701172,34.37551498413086,0,1.0,nominal_reference_calibrated,False
13395,7551,7556,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.4849666357040405,0.0,1.5661356449127197,0.0,0.8236068487167358,0.17951959371566772,35971.00390625,150.18829345703125,139.04734802246094,0.04692811891436577,0.0,181.91221618652344,158.42202758789062,47.376304626464844,0,1.0,nominal_reference_calibrated,False
13396,7547,7557,3,8,539,"8,5,6",Nominal,False,Inflated,,7139.857421875,1.577437162399292,0.0,1.8676090240478516,7142.857421875,1.614759087562561,0.17235566675662994,35208.7109375,142.85755920410156,135.12973022460938,0.04694807156920433,0.0071428571827709675,231.9631805419922,214.51654052734375,44.05112838745117,0,1.0,nominal_reference_calibrated,False
13397,7548,7557,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.5828765630722046,0.0,1.8676090240478516,0.0,1.229273796081543,0.17193426191806793,35579.5078125,142.85755920410156,135.12973022460938,0.07204994559288025,0.0,207.57608032226562,167.72390747070312,63.16292953491211,0,1.0,nominal_reference_calibrated,False
13398,7552,7557,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.55023992061615,0.0,1.7149869203567505,0.0,0.9618398547172546,0.1744627058506012,35761.484375,146.5687713623047,131.0950927734375,0.07652005553245544,0.0,190.6573028564453,161.69354248046875,42.59980392456055,0,1.0,nominal_reference_calibrated,False
13399,7553,7557,1,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.414254069328308,0.0,1.5661356449127197,0.0,1.3796635866165161,0.18499788641929626,35373.64453125,150.18829345703125,139.04734802246094,0.06259334832429886,0.0,217.09024047851562,199.32359313964844,54.79903030395508,0,1.0,nominal_reference_calibrated,False
13400,7546,7558,3,8,539,"8,5,6",Nominal,False,Nominal,,0.0,0.38076063990592957,0.0,0.11821437627077103,0.0,1.7428693771362305,0.2650653123855591,37061.25390625,185.39645385742188,160.55804443359375,0.06560651957988739,0.0,240.06787109375,185.9897918701172,82.12628936767578,0,1.0,nominal_reference_calibrated,False
13401,7547,7558,3,8,539,"8,5,6",Nominal,False,Nominal,,0.0,0.3263661861419678,0.0,0.36031895875930786,0.0,0.3313223719596863,0.2692793905735016,37641.1171875,179.5093536376953,160.55804443359375,0.08557508140802383,0.0,127.46232604980469,82.56047058105469,58.56450271606445,0,1.0,nominal_reference_calibrated,False
13402,7551,7558,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.3442803919315338,0.0,0.31521281599998474,38311.21484375,196.64263916015625,182.4766387939453,0.058251142501831055,0.0,94.76847839355469,62.74398422241211,40.3577995300293,0,1.0,nominal_reference_calibrated,False
13403,7552,7558,2,8,539,"8,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.11643600463867188,1.2711999416351318,0.29582807421684265,37437.5,191.102294921875,167.11410522460938,0.07876572757959366,0.0,194.83935546875,173.29385375976562,74.84069061279297,0,1.0,nominal_reference_calibrated,False
13404,7556,7554,8,4,539,"8,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.11643600463867188,1.8144793510437012,0.3105773329734802,38057.1953125,191.102294921875,179.5093536376953,0.059679027646780014,0.0,172.3566436767578,147.26206970214844,84.24884796142578,0,1.0,nominal_reference_calibrated,False
13405,7556,7555,8,8,539,"8,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.5658785700798035,0.7697023749351501,0.34681838750839233,38911.359375,202.03109741210938,199.35507202148438,0.03274253383278847,0.0,58.15534591674805,42.10712432861328,66.15608215332031,0,1.0,nominal_reference_calibrated,False
