component,voxels,volume_mm3,centroid_z_voxel,centroid_y_voxel,centroid_x_voxel,bbox_z,bbox_y,bbox_x
1205,13,0.020386255773416,198.6153846153846,96.61538461538461,362.0,8,7,1
1858,13,0.020386255773416,361.3076923076923,160.84615384615384,354.46153846153845,11,2,11
1860,13,0.020386255773416,360.0,180.30769230769232,372.6923076923077,9,2,10
210,13,0.020386255773416,36.0,351.53846153846155,376.53846153846155,1,11,11
1869,13,0.020386255773416,360.38461538461536,159.76923076923077,316.46153846153845,5,2,6
1518,13,0.020386255773416,275.7692307692308,156.3846153846154,382.0,5,6,1
1515,13,0.020386255773416,278.9230769230769,74.38461538461539,381.0,11,11,1
380,13,0.020386255773416,55.30769230769231,328.6923076923077,315.84615384615387,2,11,9
1217,13,0.020386255773416,199.53846153846155,292.53846153846155,363.0,8,9,1
1492,13,0.020386255773416,261.61538461538464,52.53846153846154,381.0,6,8,1
81,13,0.020386255773416,24.76923076923077,172.46153846153845,34.0,9,9,1
854,13,0.020386255773416,124.15384615384616,300.2307692307692,42.07692307692308,11,2,10
1351,13,0.020386255773416,223.23076923076923,338.46153846153845,355.7692307692308,7,2,7
963,13,0.020386255773416,143.84615384615384,249.6153846153846,363.2307692307692,10,10,2
328,13,0.020386255773416,44.46153846153846,367.61538461538464,305.84615384615387,11,11,2
1336,13,0.020386255773416,222.46153846153845,210.76923076923077,362.7692307692308,10,10,2
1012,13,0.020386255773416,153.15384615384616,210.0,334.15384615384613,2,11,11
1126,13,0.020386255773416,182.3846153846154,54.53846153846154,342.0,11,11,1
459,13,0.020386255773416,61.38461538461539,358.61538461538464,292.7692307692308,6,3,7
1783,13,0.020386255773416,339.7692307692308,288.7692307692308,382.0,7,7,1
1087,13,0.020386255773416,164.6153846153846,61.23076923076923,373.53846153846155,10,2,8
542,13,0.020386255773416,74.76923076923077,347.9230769230769,354.84615384615387,2,10,10
1156,13,0.020386255773416,183.23076923076923,290.0,324.2307692307692,11,10,2
1159,13,0.020386255773416,182.76923076923077,299.0769230769231,314.7692307692308,10,3,11
616,13,0.020386255773416,85.0,161.23076923076923,313.84615384615387,11,3,11
915,13,0.020386255773416,140.07692307692307,258.0,375.84615384615387,12,1,12
1139,12,0.018818082252384002,180.16666666666666,69.25,381.3333333333333,5,4,2
351,12,0.018818082252384002,49.083333333333336,123.58333333333333,316.25,7,3,7
1254,12,0.018818082252384002,201.91666666666666,289.0833333333333,343.8333333333333,10,10,2
454,12,0.018818082252384002,64.5,328.5,286.0,12,12,1
1294,12,0.018818082252384002,212.08333333333334,348.0833333333333,374.0,2,11,11
1210,12,0.018818082252384002,200.16666666666666,230.91666666666666,382.0,11,11,1
368,12,0.018818082252384002,55.083333333333336,210.25,353.75,2,10,11
1626,12,0.018818082252384002,300.8333333333333,189.83333333333334,362.0,8,8,1
114,12,0.018818082252384002,30.833333333333332,320.0,276.0833333333333,6,3,4
1244,12,0.018818082252384002,201.83333333333334,220.25,333.0,10,2,10
339,12,0.018818082252384002,46.833333333333336,66.08333333333333,294.9166666666667,9,3,9
1372,12,0.018818082252384002,231.5,285.5,376.1666666666667,2,8,7
47,12,0.018818082252384002,22.0,240.91666666666666,46.333333333333336,5,4,5
918,12,0.018818082252384002,139.08333333333334,334.0833333333333,383.0,7,7,1
1735,12,0.018818082252384002,335.1666666666667,116.75,362.0,6,7,1
609,12,0.018818082252384002,82.5,27.5,291.0,6,2,7
595,12,0.018818082252384002,80.58333333333333,279.9166666666667,310.6666666666667,5,3,6
1808,12,0.018818082252384002,356.3333333333333,199.83333333333334,373.8333333333333,10,2,10
947,12,0.018818082252384002,142.83333333333334,367.75,364.0833333333333,11,11,2
1448,12,0.018818082252384002,257.3333333333333,258.0,376.3333333333333,8,1,8
191,12,0.018818082252384002,36.0,291.0,217.83333333333334,1,7,7
538,12,0.018818082252384002,74.91666666666667,288.5833333333333,335.25,2,11,10
532,12,0.018818082252384002,74.83333333333333,189.66666666666666,354.1666666666667,2,11,10
1358,12,0.018818082252384002,224.5,95.5,362.0,4,6,1
688,12,0.018818082252384002,103.0,93.66666666666667,381.0,10,11,1
1590,12,0.018818082252384002,298.9166666666667,54.0,381.0,11,11,1
1780,12,0.018818082252384002,340.9166666666667,213.66666666666666,323.0,9,10,1
317,12,0.018818082252384002,44.75,307.8333333333333,324.9166666666667,11,11,2
287,12,0.018818082252384002,41.583333333333336,123.75,308.8333333333333,4,4,5
1389,12,0.018818082252384002,240.75,112.08333333333333,381.0,10,10,1
528,12,0.018818082252384002,74.58333333333333,112.16666666666667,352.4166666666667,2,8,7
1557,12,0.018818082252384002,281.5833333333333,169.83333333333334,362.0,8,7,1
806,12,0.018818082252384002,122.5,114.5,342.0,12,12,1
668,12,0.018818082252384002,94.58333333333333,326.3333333333333,356.25,2,8,7
811,12,0.018818082252384002,121.83333333333333,292.25,363.0,11,11,1
1530,12,0.018818082252384002,278.75,348.0,363.0833333333333,9,7,2
830,12,0.018818082252384002,122.66666666666667,90.58333333333333,381.5,9,7,2
833,12,0.018818082252384002,121.33333333333333,141.83333333333334,291.5,6,3,6
1533,12,0.018818082252384002,279.0833333333333,71.66666666666667,361.0,7,7,1
646,12,0.018818082252384002,89.58333333333333,64.83333333333333,336.9166666666667,6,4,6
1453,12,0.018818082252384002,259.8333333333333,250.33333333333334,382.0,10,10,1
1521,12,0.018818082252384002,280.5,34.5,322.0,12,12,1
201,12,0.018818082252384002,36.0,331.25,356.1666666666667,1,11,11
866,12,0.018818082252384002,123.08333333333333,73.25,381.0,8,8,1
1830,12,0.018818082252384002,357.8333333333333,82.33333333333333,371.8333333333333,9,2,8
1400,12,0.018818082252384002,238.41666666666666,41.083333333333336,310.8333333333333,5,3,3
621,12,0.018818082252384002,84.33333333333333,230.16666666666666,382.0,9,10,1
1597,12,0.018818082252384002,298.9166666666667,309.9166666666667,363.0,10,10,1
797,12,0.018818082252384002,114.08333333333333,348.1666666666667,354.9166666666667,2,11,10
1063,12,0.018818082252384002,162.83333333333334,328.6666666666667,344.1666666666667,10,10,2
324,12,0.018818082252384002,44.583333333333336,347.4166666666667,325.1666666666667,11,11,2
1317,12,0.018818082252384002,221.75,249.91666666666666,323.9166666666667,11,11,2
744,12,0.018818082252384002,104.66666666666667,200.16666666666666,333.5,10,2,10
132,12,0.018818082252384002,35.916666666666664,130.5,334.4166666666667,2,12,11
499,12,0.018818082252384002,65.66666666666667,132.75,303.25,6,9,2
711,12,0.018818082252384002,104.5,201.0,294.5,12,1,12
1759,12,0.018818082252384002,340.0833333333333,54.166666666666664,361.0,11,11,1
94,12,0.018818082252384002,25.833333333333332,289.1666666666667,246.91666666666666,6,6,3
1053,12,0.018818082252384002,162.58333333333334,229.66666666666666,323.9166666666667,11,11,2
1013,12,0.018818082252384002,153.08333333333334,228.66666666666666,354.4166666666667,2,11,11
1665,11,0.017249908731352,319.0,34.0,381.0,11,11,1
694,11,0.017249908731352,103.0,173.0,382.0,11,11,1
1395,11,0.017249908731352,237.8181818181818,258.09090909090907,292.0,5,3,3
1859,11,0.017249908731352,357.09090909090907,164.9090909090909,84.63636363636364,3,3,4
682,11,0.017249908731352,103.0,55.0,381.0,11,11,1
1245,11,0.017249908731352,200.45454545454547,229.1818181818182,323.45454545454544,7,7,2
1746,11,0.017249908731352,334.8181818181818,337.27272727272725,116.36363636363636,5,3,4
880,11,0.017249908731352,127.27272727272727,82.18181818181819,355.3636363636364,8,4,8
1416,11,0.017249908731352,242.27272727272728,220.0909090909091,334.1818181818182,10,2,10
5,11,0.017249908731352,19.90909090909091,69.27272727272727,72.9090909090909,5,3,3
1079,11,0.017249908731352,163.45454545454547,269.3636363636364,363.09090909090907,10,10,2
1676,11,0.017249908731352,320.0,74.0,322.0,11,11,1
1875,11,0.017249908731352,360.72727272727275,160.9090909090909,57.63636363636363,5,2,4
182,11,0.017249908731352,36.0,273.0,218.0,1,11,11
1674,11,0.017249908731352,320.0,34.0,361.0,11,11,1
1292,11,0.017249908731352,212.0,249.0,354.0,1,11,11
641,11,0.017249908731352,87.27272727272727,318.54545454545456,317.72727272727275,6,2,6
842,11,0.017249908731352,123.36363636363636,229.45454545454547,323.90909090909093,10,10,2
1862,11,0.017249908731352,360.3636363636364,259.0,373.45454545454544,10,1,10
99,11,0.017249908731352,26.818181818181817,146.27272727272728,139.8181818181818,5,4,4
278,11,0.017249908731352,45.0,72.0,323.0,11,11,1
1240,11,0.017249908731352,203.0,201.0,314.0,11,1,11
129,11,0.017249908731352,35.81818181818182,76.72727272727273,334.54545454545456,2,10,9
1293,11,0.017249908731352,212.0,289.0,354.0,1,11,11
495,11,0.017249908731352,63.81818181818182,62.63636363636363,311.45454545454544,6,4,4
651,11,0.017249908731352,90.0,44.27272727272727,357.27272727272725,3,5,3
172,11,0.017249908731352,36.0,252.0,160.0,1,11,11
390,11,0.017249908731352,56.0,233.0,356.0,1,11,11
1199,11,0.017249908731352,192.36363636363637,286.8181818181818,336.54545454545456,2,7,7
1340,11,0.017249908731352,222.1818181818182,248.8181818181818,382.0,9,8,1
335,11,0.017249908731352,44.81818181818182,249.27272727272728,304.54545454545456,7,6,2
394,11,0.017249908731352,56.0,254.36363636363637,377.90909090909093,1,7,9
1339,11,0.017249908731352,221.72727272727272,248.9090909090909,363.0,9,9,1
378,11,0.017249908731352,55.45454545454545,292.3636363636364,312.45454545454544,2,7,6
522,11,0.017249908731352,69.36363636363636,143.45454545454547,238.63636363636363,4,4,4
1029,11,0.017249908731352,162.0,75.0,342.0,11,11,1
476,11,0.017249908731352,64.45454545454545,191.72727272727272,362.0,9,9,1
979,11,0.017249908731352,145.72727272727272,22.90909090909091,353.8181818181818,10,2,10
1141,11,0.017249908731352,180.45454545454547,110.63636363636364,381.0,5,6,1
982,11,0.017249908731352,143.8181818181818,249.45454545454547,382.0,7,8,1
1589,11,0.017249908731352,295.0,298.0,38.18181818181818,5,4,4
1022,11,0.017249908731352,160.0,192.0,382.0,11,11,1
988,11,0.017249908731352,145.27272727272728,358.54545454545456,297.72727272727275,7,2,7
745,11,0.017249908731352,104.0909090909091,210.1818181818182,323.90909090909093,10,10,2
991,11,0.017249908731352,145.8181818181818,75.18181818181819,381.09090909090907,5,7,2
1593,11,0.017249908731352,299.0,133.0,342.0,11,11,1
1344,11,0.017249908731352,221.27272727272728,308.09090909090907,383.09090909090907,9,10,2
70,11,0.017249908731352,24.636363636363637,356.0,356.54545454545456,9,1,9
1718,11,0.017249908731352,324.09090909090907,40.63636363636363,317.72727272727275,4,3,4
1149,11,0.017249908731352,183.0,250.0,324.0,11,11,1
516,11,0.017249908731352,67.27272727272727,311.72727272727275,305.54545454545456,6,6,2
570,11,0.017249908731352,83.0,193.0,382.0,11,11,1
911,11,0.017249908731352,133.72727272727272,365.8181818181818,356.90909090909093,2,9,8
1107,11,0.017249908731352,172.9090909090909,288.09090909090907,354.8181818181818,2,10,10
395,11,0.017249908731352,56.45454545454545,256.45454545454544,340.90909090909093,3,6,7
1322,11,0.017249908731352,222.0,309.0,344.0,11,11,1
1258,11,0.017249908731352,202.0909090909091,328.0,383.09090909090907,10,11,2
1109,11,0.017249908731352,172.9090909090909,347.0,374.90909090909093,2,11,10
1563,11,0.017249908731352,283.09090909090907,56.54545454545455,342.0,7,6,1
1045,11,0.017249908731352,160.0,129.0,342.3636363636364,5,5,2
1656,11,0.017249908731352,310.45454545454544,127.72727272727273,375.72727272727275,2,6,6
515,11,0.017249908731352,67.27272727272727,259.54545454545456,277.72727272727275,6,2,6
399,11,0.017249908731352,56.0,331.0,376.0,1,11,11
1719,11,0.017249908731352,323.8181818181818,60.36363636363637,298.72727272727275,4,3,4
1699,11,0.017249908731352,321.0,299.0,335.0,11,1,11
1298,11,0.017249908731352,220.0,113.0,362.0,11,11,1
1479,10,0.015681735210320003,261.5,289.5,363.0,10,10,1
1514,10,0.015681735210320003,275.4,354.5,383.0,6,6,1
1260,10,0.015681735210320003,200.7,338.6,333.1,6,2,7
1232,10,0.015681735210320003,198.8,318.7,40.1,5,2,6
1366,10,0.015681735210320003,231.4,324.0,377.5,3,7,6
1606,10,0.015681735210320003,299.5,132.5,381.0,10,10,1
1615,10,0.015681735210320003,298.4,52.1,361.0,7,8,1
332,10,0.015681735210320003,44.8,231.0,382.0,8,9,1
1331,10,0.015681735210320003,220.4,140.3,351.1,6,3,5
1350,10,0.015681735210320003,220.8,357.5,295.2,5,3,4
1631,10,0.015681735210320003,301.5,299.0,354.5,10,1,10
142,10,0.015681735210320003,35.8,230.1,314.7,2,8,8
292,10,0.015681735210320003,44.5,170.5,304.0,10,10,1
1241,10,0.015681735210320003,202.5,210.5,343.0,10,10,1
162,10,0.015681735210320003,36.0,71.5,353.5,1,10,10
236,10,0.015681735210320003,41.1,77.5,381.0,6,6,1
1546,10,0.015681735210320003,281.5,74.5,342.0,10,10,1
1423,10,0.015681735210320003,241.6,328.5,383.0,9,10,1
365,10,0.015681735210320003,55.0,130.5,353.5,1,10,10
1427,10,0.015681735210320003,242.9,260.0,38.7,8,1,7
1433,10,0.015681735210320003,243.5,238.7,316.7,7,3,6
1585,10,0.015681735210320003,297.5,141.0,373.5,10,1,10
1508,10,0.015681735210320003,270.4,205.8,376.2,2,7,7
990,10,0.015681735210320003,144.9,259.8,315.9,5,3,5
623,10,0.015681735210320003,84.5,249.5,305.0,10,10,1
1695,10,0.015681735210320003,319.8,53.4,361.0,9,9,1
889,10,0.015681735210320003,126.5,358.5,318.0,6,2,5
740,10,0.015681735210320003,103.5,367.5,364.0,10,10,1
957,10,0.015681735210320003,143.5,190.5,343.0,10,10,1
504,10,0.015681735210320003,65.7,319.7,42.0,7,2,7
1125,10,0.015681735210320003,179.5,31.0,381.0,6,5,1
502,10,0.015681735210320003,65.1,289.5,285.6,6,6,2
1710,10,0.015681735210320003,320.9,209.5,362.0,7,6,1
472,10,0.015681735210320003,64.5,150.5,343.0,10,10,1
1745,10,0.015681735210320003,335.0,313.5,363.0,5,6,1
1884,10,0.015681735210320003,361.3,368.9,85.5,3,5,2
753,10,0.015681735210320003,104.3,151.6,342.8,8,8,2
617,10,0.015681735210320003,84.5,170.5,343.0,10,10,1
858,10,0.015681735210320003,123.5,328.5,344.0,10,10,1
1504,10,0.015681735210320003,263.8,337.7,135.7,4,2,4
1802,10,0.015681735210320003,349.1,206.7,375.3,2,9,9
640,10,0.015681735210320003,86.2,206.8,160.1,4,2,5
1729,10,0.015681735210320003,336.5,141.0,373.5,10,1,10
835,10,0.015681735210320003,123.5,170.5,343.0,10,10,1
98,10,0.015681735210320003,26.9,145.6,61.3,4,4,4
1807,10,0.015681735210320003,356.5,141.0,353.5,10,1,10
795,10,0.015681735210320003,114.0,289.5,295.5,1,10,10
597,10,0.015681735210320003,81.9,299.3,253.6,7,2,8
921,10,0.015681735210320003,139.2,69.2,381.0,5,4,1
1082,10,0.015681735210320003,163.5,289.5,344.0,10,10,1
1085,10,0.015681735210320003,163.5,329.5,305.0,10,10,1
1161,10,0.015681735210320003,182.5,308.5,344.0,10,10,1
598,10,0.015681735210320003,83.5,300.0,43.5,10,1,10
29,10,0.015681735210320003,21.5,344.1,227.5,7,8,3
9,10,0.015681735210320003,20.2,337.1,302.6,5,2,6
1192,10,0.015681735210320003,186.4,234.6,343.3,4,5,2
1792,10,0.015681735210320003,343.3,219.6,357.1,6,2,7
980,10,0.015681735210320003,143.9,93.5,342.0,6,6,1
671,10,0.015681735210320003,94.3,369.3,315.1,2,7,8
1197,10,0.015681735210320003,192.2,269.1,315.1,2,8,8
817,10,0.015681735210320003,120.9,130.0,342.1,7,6,2
883,10,0.015681735210320003,125.9,240.5,315.6,7,3,7
1006,10,0.015681735210320003,152.9,188.7,354.4,2,8,8
884,10,0.015681735210320003,125.0,258.9,78.6,5,2,5
90,9,0.014113561689288002,24.555555555555557,184.33333333333334,104.0,3,5,4
998,9,0.014113561689288002,146.11111111111111,161.55555555555554,335.44444444444446,3,4,3
549,9,0.014113561689288002,77.77777777777777,237.88888888888889,379.22222222222223,6,2,7
794,9,0.014113561689288002,114.0,229.0,354.0,1,9,9
1467,9,0.014113561689288002,257.77777777777777,208.44444444444446,323.22222222222223,4,4,2
346,9,0.014113561689288002,46.77777777777778,52.111111111111114,361.1111111111111,5,5,2
1569,9,0.014113561689288002,283.8888888888889,120.88888888888889,200.44444444444446,4,2,4
994,9,0.014113561689288002,145.88888888888889,180.0,57.888888888888886,4,1,4
1784,9,0.014113561689288002,341.77777777777777,71.66666666666667,322.0,8,7,1
1349,9,0.014113561689288002,222.0,308.44444444444446,363.0,7,8,1
63,9,0.014113561689288002,22.0,319.3333333333333,46.333333333333336,6,2,7
773,9,0.014113561689288002,106.0,359.0,336.22222222222223,3,3,3
65,9,0.014113561689288002,21.77777777777778,319.55555555555554,164.77777777777777,5,2,5
1067,9,0.014113561689288002,160.0,365.6666666666667,305.3333333333333,6,7,2
512,9,0.014113561689288002,66.22222222222223,308.22222222222223,363.0,5,5,1
1017,9,0.014113561689288002,153.0,306.1111111111111,356.1111111111111,1,7,7
1019,9,0.014113561689288002,153.22222222222223,328.6666666666667,334.55555555555554,2,7,7
498,9,0.014113561689288002,66.0,201.0,295.0,9,1,9
654,9,0.014113561689288002,94.22222222222223,89.55555555555556,354.6666666666667,2,8,7
1438,9,0.014113561689288002,244.22222222222223,336.8888888888889,260.3333333333333,3,2,4
520,9,0.014113561689288002,68.77777777777777,23.555555555555557,355.44444444444446,6,3,7
519,9,0.014113561689288002,68.33333333333333,358.55555555555554,299.55555555555554,6,3,5
545,9,0.014113561689288002,75.0,170.0,335.0,1,9,9
517,9,0.014113561689288002,67.33333333333333,120.77777777777777,116.33333333333333,3,2,4
930,9,0.014113561689288002,140.11111111111111,57.666666666666664,342.0,5,5,1
513,9,0.014113561689288002,66.55555555555556,114.44444444444444,303.44444444444446,5,4,2
1043,9,0.014113561689288002,161.0,113.88888888888889,381.0,6,6,1
772,9,0.014113561689288002,106.77777777777777,292.22222222222223,285.55555555555554,5,5,2
509,9,0.014113561689288002,65.88888888888889,190.55555555555554,323.0,5,6,1
333,9,0.014113561689288002,43.0,279.6666666666667,312.1111111111111,4,3,4
1382,9,0.014113561689288002,239.0,353.0,383.0,9,9,1
1678,9,0.014113561689288002,316.6666666666667,80.88888888888889,271.77777777777777,4,2,3
924,9,0.014113561689288002,139.11111111111111,136.55555555555554,382.0,6,6,1
887,9,0.014113561689288002,126.88888888888889,121.77777777777777,316.1111111111111,7,2,7
1636,9,0.014113561689288002,301.3333333333333,318.77777777777777,78.55555555555556,5,2,5
1252,9,0.014113561689288002,201.77777777777777,278.0,373.3333333333333,8,1,8
235,9,0.014113561689288002,40.888888888888886,58.44444444444444,361.1111111111111,5,5,2
107,9,0.014113561689288002,28.22222222222222,101.11111111111111,135.88888888888889,3,2,4
1494,9,0.014113561689288002,261.55555555555554,140.33333333333334,353.8888888888889,4,2,5
1512,9,0.014113561689288002,271.0,327.0,375.0,1,9,9
1182,9,0.014113561689288002,183.55555555555554,179.55555555555554,83.88888888888889,4,3,4
685,9,0.014113561689288002,100.0,80.88888888888889,174.22222222222223,5,3,3
116,9,0.014113561689288002,30.22222222222222,124.11111111111111,117.66666666666667,3,4,4
163,9,0.014113561689288002,36.22222222222222,78.44444444444444,376.0,2,7,9
1511,9,0.014113561689288002,270.6666666666667,305.3333333333333,357.3333333333333,2,8,7
1194,9,0.014113561689288002,192.55555555555554,166.55555555555554,376.0,2,6,6
118,9,0.014113561689288002,30.11111111111111,280.44444444444446,299.0,4,4,3
875,9,0.014113561689288002,124.22222222222223,143.55555555555554,332.22222222222223,5,2,5
868,9,0.014113561689288002,124.0,172.0,362.0,9,9,1
861,9,0.014113561689288002,120.77777777777777,358.55555555555554,312.22222222222223,5,2,5
1490,9,0.014113561689288002,262.0,250.0,363.0,9,9,1
1827,9,0.014113561689288002,357.44444444444446,32.333333333333336,361.0,8,8,1
1096,9,0.014113561689288002,163.88888888888889,239.22222222222223,238.22222222222223,3,2,5
1122,9,0.014113561689288002,179.0,278.0,357.0,9,1,9
1110,9,0.014113561689288002,173.0,51.0,354.0,1,9,9
614,9,0.014113561689288002,84.0,74.0,381.0,9,9,1
1288,9,0.014113561689288002,211.44444444444446,185.22222222222223,376.77777777777777,2,5,5
1560,9,0.014113561689288002,281.3333333333333,268.44444444444446,382.0,7,7,1
1273,9,0.014113561689288002,203.66666666666666,193.33333333333334,323.22222222222223,7,6,2
349,9,0.014113561689288002,47.0,158.55555555555554,331.8888888888889,5,2,5
268,9,0.014113561689288002,41.888888888888886,327.6666666666667,33.77777777777778,7,7,2
1629,9,0.014113561689288002,301.0,250.0,363.0,9,9,1
1562,9,0.014113561689288002,282.3333333333333,35.888888888888886,361.0,6,5,1
97,9,0.014113561689288002,26.22222222222222,368.22222222222223,383.0,5,5,1
195,9,0.014113561689288002,36.0,309.77777777777777,256.77777777777777,1,6,5
800,8,0.012545388168256002,119.5,258.0,357.5,8,1,8
874,8,0.012545388168256002,125.5,141.0,334.5,8,1,8
933,8,0.012545388168256002,141.125,179.0,374.75,7,1,7
633,8,0.012545388168256002,83.25,173.5,323.0,6,6,1
920,8,0.012545388168256002,139.0,69.625,342.0,5,5,1
286,8,0.012545388168256002,41.125,107.875,241.125,3,2,3
898,8,0.012545388168256002,133.875,190.75,372.125,2,7,7
1371,8,0.012545388168256002,231.75,265.75,357.0,2,7,6
169,8,0.012545388168256002,36.0,208.125,336.0,1,7,7
965,8,0.012545388168256002,140.0,259.75,311.0,4,3,5
876,8,0.012545388168256002,122.875,162.125,312.125,3,3,3
637,8,0.012545388168256002,84.625,112.125,381.0,7,7,1
39,8,0.012545388168256002,20.75,103.25,67.375,3,4,5
1397,8,0.012545388168256002,238.5,287.375,343.25,6,5,2
1851,8,0.012545388168256002,358.375,181.125,312.5,7,2,8
547,8,0.012545388168256002,75.0,248.5,335.5,1,8,8
638,8,0.012545388168256002,85.125,132.375,303.875,7,7,2
1796,8,0.012545388168256002,348.75,186.625,356.375,2,7,7
1721,8,0.012545388168256002,324.125,338.5,377.125,4,3,4
1544,8,0.012545388168256002,279.5,329.5,363.0,8,8,1
197,8,0.012545388168256002,36.0,311.25,218.0,1,6,5
1878,8,0.012545388168256002,360.125,249.0,323.125,4,5,2
345,8,0.012545388168256002,45.625,348.75,383.0,5,6,1
96,8,0.012545388168256002,25.5,359.5,82.0,4,2,5
347,8,0.012545388168256002,47.0,71.5,381.0,5,4,1
108,8,0.012545388168256002,28.25,180.5,137.0,4,2,4
357,8,0.012545388168256002,49.75,222.125,79.25,4,3,4
1470,8,0.012545388168256002,257.0,298.5,39.25,4,2,6
1165,8,0.012545388168256002,181.5,367.5,364.0,8,8,1
728,8,0.012545388168256002,101.0,299.5,272.5,5,2,4
1872,8,0.012545388168256002,359.75,239.0,315.875,4,1,3
1285,8,0.012545388168256002,211.625,106.5,376.5,2,6,6
1725,8,0.012545388168256002,329.375,225.0,377.0,2,5,5
1882,8,0.012545388168256002,362.5,318.75,356.75,6,2,6
1634,8,0.012545388168256002,300.5,160.125,273.25,4,2,4
1720,8,0.012545388168256002,324.5,62.5,375.0,6,2,5
1633,8,0.012545388168256002,301.0,288.25,382.0,6,6,1
103,8,0.012545388168256002,26.875,85.875,160.875,3,3,3
1488,8,0.012545388168256002,259.0,180.75,41.0,4,2,5
1876,8,0.012545388168256002,362.0,180.75,38.0,6,2,6
1305,8,0.012545388168256002,216.875,81.125,94.875,3,3,3
496,8,0.012545388168256002,64.5,211.5,382.0,8,8,1
1599,8,0.012545388168256002,298.5,52.5,322.0,8,8,1
61,8,0.012545388168256002,21.5,318.5,213.0,4,2,5
382,8,0.012545388168256002,55.625,345.75,338.5,2,4,4
720,8,0.012545388168256002,100.125,258.875,349.75,3,5,4
385,8,0.012545388168256002,55.0,369.5,314.5,1,8,8
1499,8,0.012545388168256002,263.25,80.75,310.75,3,2,3
677,8,0.012545388168256002,99.375,275.125,363.0,5,5,1
389,8,0.012545388168256002,56.0,216.0,338.75,1,6,6
3,8,0.012545388168256002,16.0,367.875,161.375,1,7,6
1863,8,0.012545388168256002,358.75,328.0,382.875,7,7,2
189,8,0.012545388168256002,36.0,290.0,235.5,1,6,8
1867,8,0.012545388168256002,361.5,36.5,322.0,8,8,1
1868,8,0.012545388168256002,360.75,90.875,361.0,6,5,1
1190,8,0.012545388168256002,186.0,259.5,317.5,5,2,4
1871,8,0.012545388168256002,360.875,175.125,303.0,7,7,1
505,8,0.012545388168256002,66.625,32.625,322.0,6,6,1
1310,8,0.012545388168256002,219.0,209.25,323.0,7,6,1
1886,7,0.010977214647224,361.7142857142857,159.85714285714286,251.57142857142858,3,2,3
726,7,0.010977214647224,100.57142857142857,285.85714285714283,285.7142857142857,5,5,2
1895,7,0.010977214647224,362.85714285714283,314.14285714285717,363.0,3,5,1
635,7,0.010977214647224,84.42857142857143,43.714285714285715,351.42857142857144,5,2,5
1888,7,0.010977214647224,361.7142857142857,238.42857142857142,370.2857142857143,3,2,2
183,7,0.010977214647224,36.0,273.0,102.0,1,7,7
791,7,0.010977214647224,114.0,111.0,353.0,1,7,7
1429,7,0.010977214647224,241.71428571428572,133.28571428571428,342.0,4,4,1
1430,7,0.010977214647224,243.0,271.0,324.0,7,7,1
670,7,0.010977214647224,94.57142857142857,366.7142857142857,355.85714285714283,2,4,5
176,7,0.010977214647224,36.0,268.0,316.0,1,7,7
8,7,0.010977214647224,19.428571428571427,317.42857142857144,284.14285714285717,3,3,4
175,7,0.010977214647224,36.0,255.0,200.28571428571428,1,7,6
178,7,0.010977214647224,36.0,267.14285714285717,202.57142857142858,1,4,6
1864,7,0.010977214647224,358.0,338.0,372.14285714285717,5,3,5
770,7,0.010977214647224,105.57142857142857,350.14285714285717,305.42857142857144,5,5,2
203,7,0.010977214647224,36.0,329.42857142857144,314.7142857142857,1,6,6
1465,7,0.010977214647224,259.0,151.0,303.0,7,7,1
645,7,0.010977214647224,87.14285714285714,336.85714285714283,274.14285714285717,3,2,5
762,7,0.010977214647224,103.85714285714286,43.714285714285715,370.85714285714283,3,3,3
1880,7,0.010977214647224,361.2857142857143,130.28571428571428,283.0,4,4,1
212,7,0.010977214647224,36.0,353.0,299.0,1,7,7
196,7,0.010977214647224,36.0,310.0,295.0,1,7,7
171,7,0.010977214647224,36.0,249.0,296.0,1,7,7
1883,7,0.010977214647224,361.85714285714283,359.0,44.714285714285715,5,1,4
190,7,0.010977214647224,36.0,289.2857142857143,274.14285714285717,1,6,6
684,7,0.010977214647224,99.28571428571429,78.57142857142857,362.0,4,4,1
1651,7,0.010977214647224,309.85714285714283,164.0,378.57142857142856,3,3,2
632,7,0.010977214647224,83.71428571428571,136.42857142857142,284.14285714285717,6,6,2
95,7,0.010977214647224,25.0,301.7142857142857,183.0,3,3,3
1095,7,0.010977214647224,166.0,220.0,336.0,7,1,7
1291,7,0.010977214647224,212.0,192.0,370.85714285714283,1,7,6
1092,7,0.010977214647224,163.85714285714286,338.57142857142856,296.2857142857143,5,2,4
1091,7,0.010977214647224,163.85714285714286,270.2857142857143,324.2857142857143,5,4,2
1090,7,0.010977214647224,163.85714285714286,161.85714285714286,313.2857142857143,4,3,3
1301,7,0.010977214647224,218.0,179.0,376.0,7,1,7
343,7,0.010977214647224,46.42857142857143,233.28571428571428,52.857142857142854,6,6,2
525,7,0.010977214647224,69.42857142857143,83.71428571428571,297.57142857142856,2,4,2
93,7,0.010977214647224,26.428571428571427,249.14285714285714,382.0,6,5,1
88,7,0.010977214647224,25.285714285714285,293.42857142857144,265.7142857142857,6,5,2
508,7,0.010977214647224,67.0,106.0,315.0,7,1,7
86,7,0.010977214647224,25.0,260.0,102.0,7,1,7
85,7,0.010977214647224,24.142857142857142,246.0,238.14285714285714,5,1,5
